Loc Id,Facility Type,Wind Indicator,Runway Id,Length,Width,Surface Type Condition,Edge Light Intensity,WBC Single,WBC Dual,WBC Two Dual,WBC Tandem Two Dual,Base Marking Condition,Schedule,Schedule,,
GMU,AIRPORT,Y-L,H1,50,50,CONC-G,PERI,20,,,,,ALL/SAT-SUN/0700-2000,ALL,SAT-SUN,0700-2000
GMU,AIRPORT,Y-L,10/28,4000,80,ASPH-G,MED,43,62,,,G,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
GMU,AIRPORT,Y-L,10/28,4000,80,ASPH-G,MED,43,62,,,G,ALL/SAT-SUN/0700-2000,ALL,SAT-SUN,0700-2000
GMU,AIRPORT,Y-L,01/19,5393,100,ASPH-E,HIGH,61,81,151,,G,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
GMU,AIRPORT,Y-L,01/19,5393,100,ASPH-E,HIGH,61,81,151,,G,ALL/SAT-SUN/0700-2000,ALL,SAT-SUN,0700-2000
HXD,AIRPORT,Y-L,03/21,5000,100,ASPH-G,MED,55,75,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
CUB,AIRPORT,Y-L,13/31,5011,75,ASPH-F,MED,44,66,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
ABR,AIRPORT,Y-L,17/35,5500,100,ASPH-E,MED,63,82,139,,G,ALL/MON-FRI/0330-2400L,ALL,MON-FRI,0330-2400L
ABR,AIRPORT,Y-L,13/31,6901,100,CONC-G,HIGH,120,195,339,,G,ALL/MON-FRI/0330-2400L,ALL,MON-FRI,0330-2400L
SPF,AIRPORT,Y-L,08/26,4003,100,TURF-G,,,,,,,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
SPF,AIRPORT,Y-L,13/31,6401,75,ASPH-G,MED,33,45,,,G,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
SPF,AIRPORT,Y-L,04/22,1995,120,TURF-G,,,,,,,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
YKN,AIRPORT,Y-L,02/20,3380,60,ASPH-E,MED,12,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
YKN,AIRPORT,Y-L,13/31,6094,100,CONC-E,HIGH,30,50,90,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
HON,AIRPORT,Y-L,18/36,5000,75,CONC-G,MED,40,55,,,G,ALL/ALL/0700-SS,ALL,ALL,0700-SS
HON,AIRPORT,Y-L,12/30,7201,100,CONC-G,HIGH,75,150,280,395,G,ALL/ALL/0700-SS,ALL,ALL,0700-SS
FSD,AIRPORT,Y-L,15/33,8000,150,CONC-G,HIGH,100,180,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
FSD,AIRPORT,Y-L,03/21,9000,150,CONC-G,HIGH,200,200,444,,G,ALL/ALL/ALL,ALL,ALL,ALL
FSD,AIRPORT,Y-L,09/27,3151,75,CONC-F,MED,30,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
FSD,AIRPORT,Y-L,H1,50,50,ASPH-G,PERI,,,,,,ALL/ALL/ALL,ALL,ALL,ALL
PIR,AIRPORT,Y-L,13/31,6900,100,ASPH-G,HIGH,91,108,168,,G,ALL/MON-FRI/0500-2400,ALL,MON-FRI,0500-2400
PIR,AIRPORT,Y-L,13/31,6900,100,ASPH-G,HIGH,91,108,168,,G,ALL/SAT-SUN/0500-2200,ALL,SAT-SUN,0500-2200
PIR,AIRPORT,Y-L,07/25,6880,150,ASPH-G,HIGH,91,114,180,,G,ALL/MON-FRI/0500-2400,ALL,MON-FRI,0500-2400
PIR,AIRPORT,Y-L,07/25,6880,150,ASPH-G,HIGH,91,114,180,,G,ALL/SAT-SUN/0500-2200,ALL,SAT-SUN,0500-2200
RAP,AIRPORT,Y-L,14/32,8701,150,CONC-G,HIGH,140,190,300,,G,ALL/ALL/ALL,ALL,ALL,ALL
RAP,AIRPORT,Y-L,05/23,3601,75,ASPH-G,MED,12,,,,F,ALL/ALL/ALL,ALL,ALL,ALL
HZD,AIRPORT,Y-L,01/19,5507,100,ASPH-G,MED,48,66,,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
HZD,AIRPORT,Y-L,01/19,5507,100,ASPH-G,MED,48,66,,,G,ALL/SUN/1300-1700,ALL,SUN,1300-1700
RZR,AIRPORT,Y-L,03/21,6200,100,CONC-G,MED,20,50,65,115,G,ALL/ALL/0700-1800,ALL,ALL,0700-1800
M02,AIRPORT,Y-L,17/35,5001,75,ASPH-G,MED,16,26,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
M29,AIRPORT,Y,03/21,4200,75,ASPH-G,,30,,,,G,UNATNDD,UNATNDD,,
PHT,AIRPORT,Y-L,02/20,5001,100,ASPH-G,MED,17,,,,G,ALL/MON-SAT/0800-1630,ALL,MON-SAT,0800-1630
JWN,AIRPORT,Y-L,02/20,6001,100,ASPH-G,MED,35,97,,,G,ALL/ALL/ALL,ALL,ALL,ALL
DKX,AIRPORT,Y-L,08/26,3499,75,ASPH-G,MED,22,,,,G,ALL/ALL/0700-2200,ALL,ALL,0700-2200
M54,AIRPORT,Y-L,04/22,1801,150,TURF-G,,,,,,G,OCT - FEB/ALL/0700-1700,OCT - FEB,ALL,0700-1700
M54,AIRPORT,Y-L,04/22,1801,150,TURF-G,,,,,,G,MAR - SEP/ALL/0700-1900,MAR - SEP,ALL,0700-1900
M54,AIRPORT,Y-L,01/19,5000,100,ASPH-G,MED,24,37,,,G,OCT - FEB/ALL/0700-1700,OCT - FEB,ALL,0700-1700
M54,AIRPORT,Y-L,01/19,5000,100,ASPH-G,MED,24,37,,,G,MAR - SEP/ALL/0700-1900,MAR - SEP,ALL,0700-1900
CHA,AIRPORT,Y-L,02/20,7400,150,ASPH-G,HIGH,120,164,265,,G,ALL/ALL/ALL,ALL,ALL,ALL
CHA,AIRPORT,Y-L,15/33,5575,150,ASPH-G,MED,120,164,265,,G,ALL/ALL/ALL,ALL,ALL,ALL
TYS,AIRPORT,Y-L,05L/23R,10000,150,CONC-G,HIGH,120,239,439,961,G,ALL/ALL/ALL,ALL,ALL,ALL
TYS,AIRPORT,Y-L,05R/23L,9000,150,ASPH-G,HIGH,75,200,270,,G,ALL/ALL/ALL,ALL,ALL,ALL
MKL,AIRPORT,Y-L,11/29,3539,100,ASPH-F,MED,27,,,,F,ALL/MON-FRI/0600-2030,ALL,MON-FRI,0600-2030
MKL,AIRPORT,Y-L,11/29,3539,100,ASPH-F,MED,27,,,,F,ALL/SAT-SUN/0700-1930,ALL,SAT-SUN,0700-1930
MKL,AIRPORT,Y-L,02/20,6005,150,ASPH-F,HIGH,55,80,125,,F,ALL/MON-FRI/0600-2030,ALL,MON-FRI,0600-2030
MKL,AIRPORT,Y-L,02/20,6005,150,ASPH-F,HIGH,55,80,125,,F,ALL/SAT-SUN/0700-1930,ALL,SAT-SUN,0700-1930
NQA,AIRPORT,Y-L,04/22,8000,200,ASPH-G,HIGH,,,,,G,ALL/MON-FRI/0730-0200,ALL,MON-FRI,0730-0200
NQA,AIRPORT,Y-L,04/22,8000,200,ASPH-G,HIGH,,,,,G,ALL/SAT-SUN/0700-1900,ALL,SAT-SUN,0700-1900
MNV,AIRPORT,Y-L,05/23,3643,75,ASPH-G,MED,22,35,,,G,ALL/ALL/0900-1700,ALL,ALL,0900-1700
BNA,AIRPORT,Y-L,02C/20C,8001,150,CONC-G,HIGH,75,209,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
BNA,AIRPORT,Y-L,02L/20R,7704,150,CONC-G,HIGH,100,200,390,850,G,ALL/ALL/ALL,ALL,ALL,ALL
BNA,AIRPORT,Y-L,02R/20L,8001,150,CONC-G,HIGH,75,209,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
BNA,AIRPORT,Y-L,13/31,11030,150,CONC-G,HIGH,75,175,250,875,G,ALL/ALL/ALL,ALL,ALL,ALL
TRI,AIRPORT,Y-L,09/27,4442,150,ASPH-F,MED,21,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
TRI,AIRPORT,Y-L,05/23,8000,150,ASPH-G,HIGH,112,185,336,,G,ALL/ALL/ALL,ALL,ALL,ALL
ABI,AIRPORT,Y-L,17R/35L,7208,150,ASPH-G,HIGH,85,160,160,,G,ALL/ALL/ALL,ALL,ALL,ALL
ABI,AIRPORT,Y-L,17L/35R,7198,150,ASPH-G,HIGH,85,160,160,,G,ALL/ALL/ALL,ALL,ALL,ALL
ADS,AIRPORT,Y-L,16/34,7203,100,ASPH-G,HIGH,60,120,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
T31,AIRPORT,Y,17/35,4352,60,ASPH-TURF-G,MED,6,,,,G,UNATNDD,UNATNDD,,
AUS,AIRPORT,Y-L,H3,50,50,CONC-G,,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AUS,AIRPORT,Y-L,H2,60,60,CONC-G,,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AUS,AIRPORT,Y-L,H1,60,60,CONC-G,,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AUS,AIRPORT,Y-L,18R/36L,12250,150,CONC-G,HIGH,75,210,618,913,G,ALL/ALL/ALL,ALL,ALL,ALL
AUS,AIRPORT,Y-L,18L/36R,9000,150,CONC-G,HIGH,75,210,618,913,G,ALL/ALL/ALL,ALL,ALL,ALL
BMT,AIRPORT,Y-L,13/31,4001,75,ASPH-E,MED,17,,,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
BEA,AIRPORT,Y-L,12/30,4553,75,ASPH-G,MED,25,,,,P,UNATNDD,UNATNDD,,
BEA,AIRPORT,Y-L,18/36,2251,60,TURF-G,,,,,,,UNATNDD,UNATNDD,,
BPG,AIRPORT,Y-L,06/24,4601,75,ASPH-G,MED,,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
BPG,AIRPORT,Y-L,17/35,8802,100,CONC-G,MED,60,150,200,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
XBP,AIRPORT,Y-L,18/36,5005,75,ASPH-G,MED,30,,,,F,ALL/MON-FRI/0700-1600,ALL,MON-FRI,0700-1600
BKS,AIRPORT,Y-L,14/32,3018,60,ASPH-E,,4,,,,G,NOV-FEB/ALL/0900-1700,NOV-FEB,ALL,0900-1700
BKS,AIRPORT,Y-L,14/32,3018,60,ASPH-E,,4,,,,G,MAR-OCT/MON-FRI/0900-1600,MAR-OCT,MON-FRI,0900-1600
BKS,AIRPORT,Y-L,17/35,6006,75,ASPH-G,MED,52,80,,,G,NOV-FEB/ALL/0900-1700,NOV-FEB,ALL,0900-1700
BKS,AIRPORT,Y-L,17/35,6006,75,ASPH-G,MED,52,80,,,G,MAR-OCT/MON-FRI/0900-1600,MAR-OCT,MON-FRI,0900-1600
CDS,AIRPORT,Y-L,18/36,5949,75,ASPH-G,MED,21,,,,F,ALL/ALL/0900-1700,ALL,ALL,0900-1700
CDS,AIRPORT,Y-L,04/22,4425,60,ASPH-P,,21,,,,P,ALL/ALL/0900-1700,ALL,ALL,0900-1700
CXO,AIRPORT,Y-L,01/19,5000,100,CONC-G,MED,30,75,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
CXO,AIRPORT,Y-L,01/19,5000,100,CONC-G,MED,30,75,,,G,ALL/SAT-SUN/0800-1600,ALL,SAT-SUN,0800-1600
CXO,AIRPORT,Y-L,14/32,7501,150,CONC-G,HIGH,60,100,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
CXO,AIRPORT,Y-L,14/32,7501,150,CONC-G,HIGH,60,100,,,G,ALL/SAT-SUN/0800-1600,ALL,SAT-SUN,0800-1600
CRP,AIRPORT,Y-L,13/31,7510,150,ASPH-G,HIGH,150,170,245,,G,ALL/ALL/ALL,ALL,ALL,ALL
CRP,AIRPORT,Y-L,18/36,6080,150,ASPH-G,HIGH,150,170,245,,G,ALL/ALL/ALL,ALL,ALL,ALL
DAL,AIRPORT,Y-L,13L/31R,7752,150,CONC-G,HIGH,100,200,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
DAL,AIRPORT,Y-L,13R/31L,8800,150,CONC-G,HIGH,120,250,388,875,G,ALL/ALL/ALL,ALL,ALL,ALL
LUD,AIRPORT,Y-L,17/35,4200,60,ASPH-G,MED,12,17,,,F,ALL/ALL/0800-1700,ALL,ALL,0800-1700
DTO,AIRPORT,Y-L,18R/36L,5003,75,ASPH-E,MED,30,,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
DTO,AIRPORT,Y-L,18L/36R,7002,150,ASPH-F,MED,70,100,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
CLL,AIRPORT,Y-L,11/29,5158,150,ASPH-E,MED,37,49,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
CLL,AIRPORT,Y-L,17/35,7000,146,ASPH-CONC-E,HIGH,78,94,156,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
GGG,AIRPORT,Y-L,13/31,10000,150,ASPH-G,HIGH,95,155,288,,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
GGG,AIRPORT,Y-L,18/36,6110,150,ASPH-G,MED,95,155,280,,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
EFD,AIRPORT,Y-L,17R/35L,9001,150,CONC-G,HIGH,100,190,590,800,G,ALL/ALL/ALL,ALL,ALL,ALL
EFD,AIRPORT,Y-L,17L/35R,4609,75,CONC-F,,24,63,145,300,G,ALL/ALL/ALL,ALL,ALL,ALL
EFD,AIRPORT,Y-L,04/22,8001,150,CONC-G,HIGH,100,164,300,668,G,ALL/ALL/ALL,ALL,ALL,ALL
ELP,AIRPORT,Y-L,08L/26R,5499,75,CONC-G,MED,60,180,,,G,ALL/ALL/ALL,ALL,ALL,ALL
ELP,AIRPORT,Y-L,04/22,12020,150,ASPH-CONC-F,HIGH,100,180,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
ELP,AIRPORT,Y-L,08R/26L,9025,150,ASPH-CONC-F,HIGH,100,180,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
FTW,AIRPORT,Y-L,17/35,4005,75,ASPH-E,MED,12,50,,,G,ALL/ALL/ALL,ALL,ALL,ALL
FTW,AIRPORT,Y-L,H1,35,35,CONC-G,,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
FTW,AIRPORT,Y-L,H2,35,35,CONC-G,,,,,,F,ALL/ALL/ALL,ALL,ALL,ALL
FTW,AIRPORT,Y-L,16/34,7502,150,CONC-G,HIGH,80,100,190,350,G,ALL/ALL/ALL,ALL,ALL,ALL
GNC,AIRPORT,Y-L,08/26,5381,75,ASPH-F,MED,12,,,,P,ALL/MON-FRI/0800-1800,ALL,MON-FRI,0800-1800
GNC,AIRPORT,Y-L,08/26,5381,75,ASPH-F,MED,12,,,,P,ALL/SAT/0800-1200,ALL,SAT,0800-1200
GNC,AIRPORT,Y-L,17/35,5002,75,ASPH-G,MED,12,,,,F,ALL/MON-FRI/0800-1800,ALL,MON-FRI,0800-1800
GNC,AIRPORT,Y-L,17/35,5002,75,ASPH-G,MED,12,,,,F,ALL/SAT/0800-1200,ALL,SAT,0800-1200
UVA,AIRPORT,Y-L,15/33,5256,100,ASPH-G,MED,30,40,40,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
IAH,AIRPORT,Y-L,15L/33R,12001,150,CONC-G,HIGH,100,200,400,800,G,ALL/ALL/ALL,ALL,ALL,ALL
IAH,AIRPORT,Y-L,08L/26R,9000,150,CONC-E,HIGH,75,210,409,873,G,ALL/ALL/ALL,ALL,ALL,ALL
IAH,AIRPORT,Y-L,08R/26L,9402,150,CONC-G,HIGH,75,210,498,873,G,ALL/ALL/ALL,ALL,ALL,ALL
IAH,AIRPORT,Y-L,09/27,10000,150,CONC-G,HIGH,,210,560,,G,ALL/ALL/ALL,ALL,ALL,ALL
IAH,AIRPORT,Y-L,15R/33L,10000,150,CONC-G,HIGH,75,200,400,873,G,ALL/ALL/ALL,ALL,ALL,ALL
GTU,AIRPORT,Y-L,18/36,5004,100,ASPH-G,MED,30,60,,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
GTU,AIRPORT,Y-L,11/29,4099,75,ASPH-F,MED,12,,,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
T82,AIRPORT,Y-L,14/32,5001,75,ASPH-G,MED,30,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
DZB,AIRPORT,Y,17/35,5977,100,ASPH-G,HIGH,,100,,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
TME,AIRPORT,Y-L,18/36,6610,100,ASPH-G,MED,,101,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AQO,AIRPORT,Y-L,17/35,4202,75,ASPH-G,MED,20,,,,G,ALL/TUE-THU/0800-1700,ALL,TUE-THU,0800-1700
AQO,AIRPORT,Y-L,17/35,4202,75,ASPH-G,MED,20,,,,G,ALL/FRI-MON/0700-1700,ALL,FRI-MON,0700-1700
AQO,AIRPORT,Y-L,13/31,3209,150,TURF-G,,,,,,,ALL/TUE-THU/0800-1700,ALL,TUE-THU,0800-1700
AQO,AIRPORT,Y-L,13/31,3209,150,TURF-G,,,,,,,ALL/FRI-MON/0700-1700,ALL,FRI-MON,0700-1700
LBB,AIRPORT,Y-L,08/26,8003,150,CONC-G,HIGH,100,170,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
LBB,AIRPORT,Y-L,17R/35L,11500,150,CONC-G,HIGH,100,170,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
LBB,AIRPORT,Y-L,17L/35R,2891,74,ASPH-F,,12,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
GVT,AIRPORT,Y-L,17/35,8030,150,ASPH-G,MED,26,,,,G,ALL/SUN-THU/0730-1700,ALL,SUN-THU,0730-1700
GVT,AIRPORT,Y-L,17/35,8030,150,ASPH-G,MED,26,,,,G,ALL/FRI-SAT/0730-1800,ALL,FRI-SAT,0730-1800
MRF,AIRPORT,Y-L,04/22,5309,75,ASPH-G,,18,,,,G,ALL/ALL/0800-1600,ALL,ALL,0800-1600
MRF,AIRPORT,Y-L,09/27,2825,60,DIRT-P,,,,,,,ALL/ALL/0800-1600,ALL,ALL,0800-1600
MRF,AIRPORT,Y-L,13/31,6203,75,ASPH-G,MED,18,,,,G,ALL/ALL/0800-1600,ALL,ALL,0800-1600
MAF,AIRPORT,Y-L,04/22,4605,75,ASPH-G,MED,30,60,,,G,ALL/ALL/ALL,ALL,ALL,ALL
MAF,AIRPORT,Y-L,10/28,8302,150,ASPH-G,HIGH,160,200,350,700,G,ALL/ALL/ALL,ALL,ALL,ALL
MAF,AIRPORT,Y-L,16L/34R,4247,100,ASPH-G,MED,30,60,,,G,ALL/ALL/ALL,ALL,ALL,ALL
MAF,AIRPORT,Y-L,16R/34L,9501,150,ASPH-G,HIGH,160,200,350,700,G,ALL/ALL/ALL,ALL,ALL,ALL
MWL,AIRPORT,Y-L,17/35,4188,100,ASPH-G,MED,50,145,,,F,ALL/ALL/0600-2000,ALL,ALL,0600-2000
MWL,AIRPORT,Y-L,13/31,5996,100,ASPH-G,MED,50,145,,,F,ALL/ALL/0600-2000,ALL,ALL,0600-2000
ODO,AIRPORT,Y-L,02/20,5703,75,ASPH-G,MED,14,,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
ODO,AIRPORT,Y-L,11/29,6200,100,ASPH-G,MED,30,,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
ODO,AIRPORT,Y-L,16/34,5003,75,ASPH-E,MED,14,,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
AFW,AIRPORT,Y-L,16R/34L,11010,150,CONC-G,HIGH,,200,400,870,G,ALL/ALL/ALL,ALL,ALL,ALL
AFW,AIRPORT,Y-L,16L/34R,11000,150,CONC-G,HIGH,,200,400,870,G,ALL/ALL/ALL,ALL,ALL,ALL
AMA,AIRPORT,Y-L,04/22,13502,200,CONC-G,HIGH,100,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
AMA,AIRPORT,Y-L,13/31,7901,150,CONC-G,HIGH,100,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
SJT,AIRPORT,Y-L,03/21,5940,150,ASPH-G,HIGH,70,100,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SJT,AIRPORT,Y-L,18/36,8054,150,ASPH-G,MED,70,100,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SJT,AIRPORT,Y-L,09/27,4406,75,ASPH-F,MED,70,100,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SAT,AIRPORT,Y-L,04/22,8505,150,CONC-G,HIGH,95,190,270,,G,ALL/ALL/ALL,ALL,ALL,ALL
SAT,AIRPORT,Y-L,13R/31L,8502,150,CONC-G,HIGH,95,190,270,,G,ALL/ALL/ALL,ALL,ALL,ALL
SAT,AIRPORT,Y-L,13L/31R,5519,100,ASPH-F,MED,59,120,,,G,ALL/ALL/ALL,ALL,ALL,ALL
SPS,AIRPORT,Y-L,15R/33L,13101,300,CONC,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
SPS,AIRPORT,Y-L,15L/33R,6000,150,ASPH-CONC,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
SPS,AIRPORT,Y-L,18/36,7021,150,ASPH,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
SPS,AIRPORT,Y-L,15C/33C,10003,150,ASPH-CONC,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
SWI,AIRPORT,Y-L,16/34,4000,75,ASPH-F,MED,19,,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
SSF,AIRPORT,Y-L,09/27,5000,100,ASPH-G,MED,30,75,,,G,ALL/ALL/0700-2200,ALL,ALL,0700-2200
SSF,AIRPORT,Y-L,14/32,4128,100,ASPH-G,MED,12,20,,,G,ALL/ALL/0700-2200,ALL,ALL,0700-2200
TRL,AIRPORT,Y-L,18/36,5006,75,ASPH-G,MED,30,,,,G,ALL/ALL/0800-2000,ALL,ALL,0800-2000
VCT,AIRPORT,Y-L,18/36,4908,75,ASPH-G,MED,28,49,87,,F,ALL/MON-FRI/0600-2000,ALL,MON-FRI,0600-2000
VCT,AIRPORT,Y-L,18/36,4908,75,ASPH-G,MED,28,49,87,,F,ALL/SAT/0600-2000,ALL,SAT,0600-2000
VCT,AIRPORT,Y-L,18/36,4908,75,ASPH-G,MED,28,49,87,,F,ALL/SUN/0600-1800,ALL,SUN,0600-1800
VCT,AIRPORT,Y-L,H1,60,60,ASPH-G,,,,,,P,ALL/MON-FRI/0600-2000,ALL,MON-FRI,0600-2000
VCT,AIRPORT,Y-L,H1,60,60,ASPH-G,,,,,,P,ALL/SAT/0600-2000,ALL,SAT,0600-2000
VCT,AIRPORT,Y-L,H1,60,60,ASPH-G,,,,,,P,ALL/SUN/0600-1800,ALL,SUN,0600-1800
VCT,AIRPORT,Y-L,13/31,9111,150,ASPH-G,HIGH,28,49,87,,G,ALL/MON-FRI/0600-2000,ALL,MON-FRI,0600-2000
VCT,AIRPORT,Y-L,13/31,9111,150,ASPH-G,HIGH,28,49,87,,G,ALL/SAT/0600-2000,ALL,SAT,0600-2000
VCT,AIRPORT,Y-L,13/31,9111,150,ASPH-G,HIGH,28,49,87,,G,ALL/SUN/0600-1800,ALL,SUN,0600-1800
ACT,AIRPORT,,01/19,7107,150,ASPH-G,HIGH,50,82,,,G,ALL/ALL/0430-2400,ALL,ALL,0430-2400
ACT,AIRPORT,,14/32,5103,150,ASPH-G,MED,50,82,,,F,ALL/ALL/0430-2400,ALL,ALL,0430-2400
F05,AIRPORT,Y-L,02/20,5099,100,ASPH-E,MED,30,40,60,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
F05,AIRPORT,Y-L,16/34,4304,80,ASPH-F,MED,10,,,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
HOU,AIRPORT,Y,13R/31L,7602,150,ASPH-G,HIGH,75,195,220,,G,ALL/ALL/ALL,ALL,ALL,ALL
HOU,AIRPORT,Y,13L/31R,5148,100,CONC-F,MED,30,45,80,,G,ALL/ALL/ALL,ALL,ALL,ALL
HOU,AIRPORT,Y,04/22,7602,150,CONC-G,HIGH,75,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
CNY,AIRPORT,Y-L,03/21,7360,100,ASPH-G,MED,,85,,,G,MAR-OCT/ALL/0700-1900,MAR-OCT,ALL,0700-1900
CNY,AIRPORT,Y-L,03/21,7360,100,ASPH-G,MED,,85,,,G,NOV-FEB/ALL/0800-1700,NOV-FEB,ALL,0800-1700
CNY,AIRPORT,Y-L,15/33,2121,60,GRAVEL-G,,,,,,G,MAR-OCT/ALL/0700-1900,MAR-OCT,ALL,0700-1900
CNY,AIRPORT,Y-L,15/33,2121,60,GRAVEL-G,,,,,,G,NOV-FEB/ALL/0800-1700,NOV-FEB,ALL,0800-1700
PUC,AIRPORT,Y,08/26,3151,75,ASPH-G,,12,,,,G,NOV-MAR/MON-SAT/0800-1700,NOV-MAR,MON-SAT,0800-1700
PUC,AIRPORT,Y,08/26,3151,75,ASPH-G,,12,,,,G,APRIL-OCT/MON-SUN/0800-1800,APRIL-OCT,MON-SUN,0800-1800
PUC,AIRPORT,Y,01/19,8316,100,ASPH-G,HIGH,30,40,,,G,NOV-MAR/MON-SAT/0800-1700,NOV-MAR,MON-SAT,0800-1700
PUC,AIRPORT,Y,01/19,8316,100,ASPH-G,HIGH,30,40,,,G,APRIL-OCT/MON-SUN/0800-1800,APRIL-OCT,MON-SUN,0800-1800
PUC,AIRPORT,Y,15/33,4513,75,ASPH-F,MED,13,,,,F,NOV-MAR/MON-SAT/0800-1700,NOV-MAR,MON-SAT,0800-1700
PUC,AIRPORT,Y,15/33,4513,75,ASPH-F,MED,13,,,,F,APRIL-OCT/MON-SUN/0800-1800,APRIL-OCT,MON-SUN,0800-1800
CDC,AIRPORT,Y-L,02/20,8653,150,ASPH-G,HIGH,56,76,127,142,G,ALL/ALL/DALGT,ALL,ALL,DALGT
CDC,AIRPORT,Y-L,08/26,4822,60,ASPH-F,MED,16,,,,G,ALL/ALL/DALGT,ALL,ALL,DALGT
HIF,AIRPORT,Y,14/32,13500,200,PEM-G,HIGH,,,,,G,ALL/MON-SAT/1500-0700Z++,ALL,MON-SAT,1500-0700Z++
HIF,AIRPORT,Y,14/32,13500,200,PEM-G,HIGH,,,,,G,ALL/SAT-SUN/1600-0000Z++,ALL,SAT-SUN,1600-0000Z++
DPG,AIRPORT,,12/30,10999,150,ASPH,HIGH,,,,,,ALL/MON-THU/1400-2400Z++,ALL,MON-THU,1400-2400Z++
OGD,AIRPORT,Y-L,03/21,8107,150,ASPH-E,HIGH,85,150,,,G,ALL/ALL/ALL,ALL,ALL,ALL
OGD,AIRPORT,Y-L,17/35,5195,100,ASPH-G,MED,80,140,,,G,ALL/ALL/ALL,ALL,ALL,ALL
PVU,AIRPORT,,18/36,6628,150,ASPH-G,MED,50,70,110,,G,NOV-MAY/ALL/0600-2100,NOV-MAY,ALL,0600-2100
PVU,AIRPORT,,18/36,6628,150,ASPH-G,MED,50,70,110,,G,JUN-OCT/ALL/0600-2200,JUN-OCT,ALL,0600-2200
PVU,AIRPORT,,13/31,8603,150,ASPH-G,HIGH,65,85,140,,G,NOV-MAY/ALL/0600-2100,NOV-MAY,ALL,0600-2100
PVU,AIRPORT,,13/31,8603,150,ASPH-G,HIGH,65,85,140,,G,JUN-OCT/ALL/0600-2200,JUN-OCT,ALL,0600-2200
